earn_growth,earn_drop,value
0.19897959183673466,-0.4897959183673469,2609.701506367944
0.2040816326530612,-0.4897959183673469,2651.103691395986
0.20918367346938774,-0.4897959183673469,2693.019640072179
0.21428571428571427,-0.4897959183673469,2735.4536430467174
0.2193877551020408,-0.4897959183673469,2778.41000891922
0.22448979591836732,-0.4897959183673469,2821.8930642387163
0.22959183673469385,-0.4897959183673469,2865.9071535036555
0.2346938775510204,-0.4897959183673469,2910.4566391619032
0.23979591836734693,-0.4897959183673469,2955.545901610745
0.24489795918367346,-0.4897959183673469,3001.1793391968804
0.25,-0.4897959183673469,3047.361368216425
0.0,-0.47959183673469385,1379.063136634633
0.00510204081632653,-0.47959183673469385,1404.0743211354904
0.01020408163265306,-0.47959183673469385,1429.4531430488173
0.015306122448979591,-0.47959183673469385,1455.2032648100057
0.02040816326530612,-0.47959183673469385,1481.3283671628496
0.02551020408163265,-0.47959183673469385,1507.8321491595505
0.030612244897959183,-0.47959183673469385,1534.7183281607154
0.03571428571428571,-0.47959183673469385,1561.9906398353578
0.04081632653061224,-0.47959183673469385,1589.652838160892
0.04591836734693877,-0.47959183673469385,1617.7086954231434
0.0510204081632653,-0.47959183673469385,1646.1620022163393
0.05612244897959183,-0.47959183673469385,1675.0165674431137
0.061224489795918366,-0.47959183673469385,1704.2762183145069
0.06632653061224489,-0.47959183673469385,1733.944800349961
0.07142857142857142,-0.47959183673469385,1764.0261773773277
0.07653061224489795,-0.47959183673469385,1794.524231532862
0.08163265306122448,-0.47959183673469385,1825.4428632612262
0.08673469387755102,-0.47959183673469385,1856.785991315484
0.09183673469387754,-0.47959183673469385,1888.5575527571086
0.09693877551020408,-0.47959183673469385,1920.761502955976
0.1020408163265306,-0.47959183673469385,1953.4018155903707
0.10714285714285714,-0.47959183673469385,1986.4824826469805
0.11224489795918366,-0.47959183673469385,2020.0075144208968
0.1173469387755102,-0.47959183673469385,2053.980939515619
0.12244897959183673,-0.47959183673469385,2088.4068048430518
0.12755102040816327,-0.47959183673469385,2123.2891756235067
0.13265306122448978,-0.47959183673469385,2158.6321353856956
0.1377551020408163,-0.47959183673469385,2194.43978596674
0.14285714285714285,-0.47959183673469385,2230.7162475121663
0.14795918367346939,-0.47959183673469385,2267.4656584759073
0.1530612244897959,-0.47959183673469385,2304.692175620297
0.15816326530612243,-0.47959183673469385,2342.399974016078
0.16326530612244897,-0.47959183673469385,2380.593247042399
0.1683673469387755,-0.47959183673469385,2419.276206386814
0.17346938775510204,-0.47959183673469385,2458.4530820452806
0.17857142857142855,-0.47959183673469385,2498.1281223221604
0.18367346938775508,-0.47959183673469385,2538.305593830225
0.18877551020408162,-0.47959183673469385,2578.989781490649
0.19387755102040816,-0.47959183673469385,2620.1849885330125
0.19897959183673466,-0.47959183673469385,2661.8955364953017
0.2040816326530612,-0.47959183673469385,2704.125765223906
0.20918367346938774,-0.47959183673469385,2746.8800328736215
0.21428571428571427,-0.47959183673469385,2790.162715907652
0.2193877551020408,-0.47959183673469385,2833.978209097605
0.22448979591836732,-0.47959183673469385,2878.3309255234904
0.22959183673469385,-0.47959183673469385,2923.225296573728
0.2346938775510204,-0.47959183673469385,2968.665771945141
0.23979591836734693,-0.47959183673469385,3014.65681964296
0.24489795918367346,-0.47959183673469385,3061.2029259808173
0.25,-0.47959183673469385,3108.3085955807533
0.0,-0.46938775510204084,1406.1035902941358
0.00510204081632653,-0.46938775510204084,1431.6051901773626
0.01020408163265306,-0.46938775510204084,1457.4816360497746
0.015306122448979591,-0.46938775510204084,1483.7366621592214
0.02040816326530612,-0.46938775510204084,1510.3740214209442
0.02551020408163265,-0.46938775510204084,1537.3974854175806
0.030612244897959183,-0.46938775510204084,1564.8108443991603
0.03571428571428571,-0.46938775510204084,1592.6179072831094
0.04081632653061224,-0.46938775510204084,1620.8225016542426
0.04591836734693877,-0.46938775510204084,1649.4284737647736
0.0510204081632653,-0.46938775510204084,1678.439688534306
0.05612244897959183,-0.46938775510204084,1707.8600295498409
0.061224489795918366,-0.46938775510204084,1737.6933990657717
0.06632653061224489,-0.46938775510204084,1767.9437180038815
0.07142857142857142,-0.46938775510204084,1798.6149259533536
0.07653061224489795,-0.46938775510204084,1829.7109811707612
0.08163265306122448,-0.46938775510204084,1861.2358605800737
0.08673469387755102,-0.46938775510204084,1893.1935597726506
0.09183673469387754,-0.46938775510204084,1925.5880930072476
0.09693877551020408,-0.46938775510204084,1958.4234932100148
0.1020408163265306,-0.46938775510204084,1991.7038119744952
0.10714285714285714,-0.46938775510204084,2025.4331195616269
0.11224489795918366,-0.46938775510204084,2059.6155048997375
0.1173469387755102,-0.46938775510204084,2094.2550755845527
0.12244897959183673,-0.46938775510204084,2129.35595787919
0.12755102040816327,-0.46938775510204084,2164.922296714163
0.13265306122448978,-0.46938775510204084,2200.9582556873747
0.1377551020408163,-0.46938775510204084,2237.468017064127
0.14285714285714285,-0.46938775510204084,2274.4557817771106
0.14795918367346939,-0.46938775510204084,2311.9257694264147
0.1530612244897959,-0.46938775510204084,2349.8822182795184
0.15816326530612243,-0.46938775510204084,2388.329385271295
0.16326530612244897,-0.46938775510204084,2427.2715460040154
0.1683673469387755,-0.46938775510204084,2466.7129947473386
0.17346938775510204,-0.46938775510204084,2506.6580444383244
0.17857142857142855,-0.46938775510204084,2547.1110266814185
0.18367346938775508,-0.46938775510204084,2588.076291748465
0.18877551020408162,-0.46938775510204084,2629.5582085787005
0.19387755102040816,-0.46938775510204084,2671.5611647787573
0.19897959183673466,-0.46938775510204084,2714.08956662266
0.2040816326530612,-0.46938775510204084,2757.147839051825
0.20918367346938774,-0.46938775510204084,2800.7404256750647
0.21428571428571427,-0.46938775510204084,2844.8717887685852
0.2193877551020408,-0.46938775510204084,2889.5464092759894
0.22448979591836732,-0.46938775510204084,2934.7687868082644
0.22959183673469385,-0.46938775510204084,2980.543439643801
0.2346938775510204,-0.46938775510204084,3026.874904728378
0.23979591836734693,-0.46938775510204084,3073.767737675175
0.24489795918367346,-0.46938775510204084,3121.2265127647547
0.25,-0.46938775510204084,3169.2558229450815
0.0,-0.45918367346938777,1433.144043953639
0.00510204081632653,-0.45918367346938777,1459.1360592192354
0.01020408163265306,-0.45918367346938777,1485.510129050732
0.015306122448979591,-0.45918367346938777,1512.2700595084375
0.02040816326530612,-0.45918367346938777,1539.4196756790398
0.02551020408163265,-0.45918367346938777,1566.9628216756114
0.030612244897959183,-0.45918367346938777,1594.9033606376065
0.03571428571428571,-0.45918367346938777,1623.2451747308621
0.04081632653061224,-0.45918367346938777,1651.992165147594
0.04591836734693877,-0.45918367346938777,1681.148252106404
0.0510204081632653,-0.45918367346938777,1710.7173748522741
0.05612244897959183,-0.45918367346938777,1740.703491656569
0.061224489795918366,-0.45918367346938777,1771.110579817037
0.06632653061224489,-0.45918367346938777,1801.9426356578028
0.07142857142857142,-0.45918367346938777,1833.20367452938
0.07653061224489795,-0.45918367346938777,1864.897730808661
0.08163265306122448,-0.45918367346938777,1897.0288578989214
0.08673469387755102,-0.45918367346938777,1929.6011282298173
0.09183673469387754,-0.45918367346938777,1962.618633257387
0.09693877551020408,-0.45918367346938777,1996.0854834640543
0.1020408163265306,-0.45918367346938777,2030.005808358621
0.10714285714285714,-0.45918367346938777,2064.3837564762744
0.11224489795918366,-0.45918367346938777,2099.2234953785783
0.1173469387755102,-0.45918367346938777,2134.5292116534865
0.12244897959183673,-0.45918367346938777,2170.305110915329
0.12755102040816327,-0.45918367346938777,2206.555417804821
0.13265306122448978,-0.45918367346938777,2243.2843759890566
0.1377551020408163,-0.45918367346938777,2280.496248161515
0.14285714285714285,-0.45918367346938777,2318.1953160420553
0.14795918367346939,-0.45918367346938777,2356.3858803769244
0.1530612244897959,-0.45918367346938777,2395.07226093874
0.15816326530612243,-0.45918367346938777,2434.2587965265134
0.16326530612244897,-0.45918367346938777,2473.9498449656317
0.1683673469387755,-0.45918367346938777,2514.149783107865
0.17346938775510204,-0.45918367346938777,2554.8630068313696
0.17857142857142855,-0.45918367346938777,2596.0939310406775
0.18367346938775508,-0.45918367346938777,2637.846989666705
0.18877551020408162,-0.45918367346938777,2680.1266356667534
0.19387755102040816,-0.45918367346938777,2722.9373410245034
0.19897959183673466,-0.45918367346938777,2766.2835967500205
0.2040816326530612,-0.45918367346938777,2810.1699128797454
0.20918367346938774,-0.45918367346938777,2854.6008184765087
0.21428571428571427,-0.45918367346938777,2899.5808616295203
0.2193877551020408,-0.45918367346938777,2945.1146094543737
0.22448979591836732,-0.45918367346938777,2991.2066480930393
0.22959183673469385,-0.45918367346938777,3037.8615827138738
0.2346938775510204,-0.45918367346938777,3085.0840375116177
0.23979591836734693,-0.45918367346938777,3132.878655707391
0.24489795918367346,-0.45918367346938777,3181.250099548693
0.25,-0.45918367346938777,3230.2030503094106
0.0,-0.4489795918367347,1460.1844976131408
0.00510204081632653,-0.4489795918367347,1486.6669282611076
0.01020408163265306,-0.4489795918367347,1513.5386220516884
0.015306122448979591,-0.4489795918367347,1540.8034568576527
0.02040816326530612,-0.4489795918367347,1568.4653299371344
0.02551020408163265,-0.4489795918367347,1596.5281579336418
0.030612244897959183,-0.4489795918367347,1624.9958768760512
0.03571428571428571,-0.4489795918367347,1653.8724421786135
0.04081632653061224,-0.4489795918367347,1683.1618286409446
0.04591836734693877,-0.4489795918367347,1712.868030448034
0.0510204081632653,-0.4489795918367347,1742.9950611702413
0.05612244897959183,-0.4489795918367347,1773.546953763296
0.061224489795918366,-0.4489795918367347,1804.5277605683004
0.06632653061224489,-0.4489795918367347,1835.9415533117233
0.07142857142857142,-0.4489795918367347,1867.7924231054058
0.07653061224489795,-0.4489795918367347,1900.0844804465594
0.08163265306122448,-0.4489795918367347,1932.8218552177693
0.08673469387755102,-0.4489795918367347,1966.0086966869826
0.09183673469387754,-0.4489795918367347,1999.6491735075265
0.09693877551020408,-0.4489795918367347,2033.7474737180924
0.1020408163265306,-0.4489795918367347,2068.3078047427452
0.10714285714285714,-0.4489795918367347,2103.3343933909205
0.11224489795918366,-0.4489795918367347,2138.8314858574195
0.1173469387755102,-0.4489795918367347,2174.8033477224203
0.12244897959183673,-0.4489795918367347,2211.2542639514663
0.12755102040816327,-0.4489795918367347,2248.1885388954774
0.13265306122448978,-0.4489795918367347,2285.6104962907366
0.1377551020408163,-0.4489795918367347,2323.524479258901
0.14285714285714285,-0.4489795918367347,2361.934850306999
0.14795918367346939,-0.4489795918367347,2400.845991327431
0.1530612244897959,-0.4489795918367347,2440.262303597961
0.15816326530612243,-0.4489795918367347,2480.1882077817295
0.16326530612244897,-0.4489795918367347,2520.628143927246
0.1683673469387755,-0.4489795918367347,2561.5865714683905
0.17346938775510204,-0.4489795918367347,2603.0679692244144
0.17857142857142855,-0.4489795918367347,2645.076835399935
0.18367346938775508,-0.4489795918367347,2687.6176875849433
0.18877551020408162,-0.4489795918367347,2730.695062754805
0.19387755102040816,-0.4489795918367347,2774.3135172702478
0.19897959183673466,-0.4489795918367347,2818.4776268773785
0.2040816326530612,-0.4489795918367347,2863.1919867076645
0.20918367346938774,-0.4489795918367347,2908.461211277952
0.21428571428571427,-0.4489795918367347,2954.2899344904545
0.2193877551020408,-0.4489795918367347,3000.682809632757
0.22448979591836732,-0.4489795918367347,3047.644509377813
0.22959183673469385,-0.4489795918367347,3095.179725783947
0.2346938775510204,-0.4489795918367347,3143.293170294855
0.23979591836734693,-0.4489795918367347,3191.9895737396055
0.24489795918367346,-0.4489795918367347,3241.27368633263
0.25,-0.4489795918367347,3291.150277673737
0.0,-0.4387755102040816,1487.224951272644
0.00510204081632653,-0.4387755102040816,1514.1977973029802
0.01020408163265306,-0.4387755102040816,1541.5671150526462
0.015306122448979591,-0.4387755102040816,1569.336854206869
0.02040816326530612,-0.4387755102040816,1597.5109841952299
0.02551020408163265,-0.4387755102040816,1626.093494191672
0.030612244897959183,-0.4387755102040816,1655.0883931144972
0.03571428571428571,-0.4387755102040816,1684.499709626366
0.04081632653061224,-0.4387755102040816,1714.3314921342956
0.04591836734693877,-0.4387755102040816,1744.5878087896647
0.0510204081632653,-0.4387755102040816,1775.2727474882088
0.05612244897959183,-0.4387755102040816,1806.3904158700248
0.061224489795918366,-0.4387755102040816,1837.9449413195664
0.06632653061224489,-0.4387755102040816,1869.9404709656446
0.07142857142857142,-0.4387755102040816,1902.3811716814314
0.07653061224489795,-0.4387755102040816,1935.2712300844594
0.08163265306122448,-0.4387755102040816,1968.6148525366166
0.08673469387755102,-0.4387755102040816,2002.4162651441495
0.09183673469387754,-0.4387755102040816,2036.6797137576661
0.09693877551020408,-0.4387755102040816,2071.409463972132
0.1020408163265306,-0.4387755102040816,2106.6098011268705
0.10714285714285714,-0.4387755102040816,2142.2850303055675
0.11224489795918366,-0.4387755102040816,2178.439476336261
0.1173469387755102,-0.4387755102040816,2215.0774837913536
0.12244897959183673,-0.4387755102040816,2252.2034169876056
0.12755102040816327,-0.4387755102040816,2289.8216599861353
0.13265306122448978,-0.4387755102040816,2327.936616592417
0.1377551020408163,-0.4387755102040816,2366.552710356289
0.14285714285714285,-0.4387755102040816,2405.6743845719443
0.14795918367346939,-0.4387755102040816,2445.3061022779398
0.1530612244897959,-0.4387755102040816,2485.4523462571833
0.15816326530612243,-0.4387755102040816,2526.1176190369474
0.16326530612244897,-0.4387755102040816,2567.306442888863
0.1683673469387755,-0.4387755102040816,2609.0233598289165
0.17346938775510204,-0.4387755102040816,2651.272931617459
0.17857142857142855,-0.4387755102040816,2694.059739759193
0.18367346938775508,-0.4387755102040816,2737.3883855031845
0.18877551020408162,-0.4387755102040816,2781.2634898428573
0.19387755102040816,-0.4387755102040816,2825.6896935159934
0.19897959183673466,-0.4387755102040816,2870.6716570047374
0.2040816326530612,-0.4387755102040816,2916.2140605355844
0.20918367346938774,-0.4387755102040816,2962.321604079396
0.21428571428571427,-0.4387755102040816,3008.9990073513886
0.2193877551020408,-0.4387755102040816,3056.251009811143
0.22448979591836732,-0.4387755102040816,3104.0823706625874
0.22959183673469385,-0.4387755102040816,3152.4978688540205
0.2346938775510204,-0.4387755102040816,3201.5023030780935
0.23979591836734693,-0.4387755102040816,3251.100491771821
0.24489795918367346,-0.4387755102040816,3301.297273116567
0.25,-0.4387755102040816,3352.0975050380666
0.0,-0.4285714285714286,1514.2654049321463
0.00510204081632653,-0.4285714285714286,1541.728666344852
0.01020408163265306,-0.4285714285714286,1569.5956080536037
0.015306122448979591,-0.4285714285714286,1597.870251556085
0.02040816326530612,-0.4285714285714286,1626.5566384533247
0.02551020408163265,-0.4285714285714286,1655.658830449703
0.030612244897959183,-0.4285714285714286,1685.1809093529423
0.03571428571428571,-0.4285714285714286,1715.1269770741183
0.04081632653061224,-0.4285714285714286,1745.5011556276463
0.04591836734693877,-0.4285714285714286,1776.307587131295
0.0510204081632653,-0.4285714285714286,1807.5504338061762
0.05612244897959183,-0.4285714285714286,1839.233877976752
0.061224489795918366,-0.4285714285714286,1871.362122070831
0.06632653061224489,-0.4285714285714286,1903.9393886195653
0.07142857142857142,-0.4285714285714286,1936.9699202574575
0.07653061224489795,-0.4285714285714286,1970.4579797223585
0.08163265306122448,-0.4285714285714286,2004.407849855464
0.08673469387755102,-0.4285714285714286,2038.8238336013162
0.09183673469387754,-0.4285714285714286,2073.710254007805
0.09693877551020408,-0.4285714285714286,2109.0714542261703
0.1020408163265306,-0.4285714285714286,2144.9117975109953
0.10714285714285714,-0.4285714285714286,2181.235667220214
0.11224489795918366,-0.4285714285714286,2218.047466815102
0.1173469387755102,-0.4285714285714286,2255.351619860287
0.12244897959183673,-0.4285714285714286,2293.152570023743
0.12755102040816327,-0.4285714285714286,2331.454781076792
0.13265306122448978,-0.4285714285714286,2370.262736894097
0.1377551020408163,-0.4285714285714286,2409.5809414536748
0.14285714285714285,-0.4285714285714286,2449.413918836888
0.14795918367346939,-0.4285714285714286,2489.766213228447
0.1530612244897959,-0.4285714285714286,2530.6423889164043
0.15816326530612243,-0.4285714285714286,2572.047030292165
0.16326530612244897,-0.4285714285714286,2613.9847418504783
0.1683673469387755,-0.4285714285714286,2656.4601481894424
0.17346938775510204,-0.4285714285714286,2699.4778940105043
0.17857142857142855,-0.4285714285714286,2743.0426441184504
0.18367346938775508,-0.4285714285714286,2787.1590834214235
0.18877551020408162,-0.4285714285714286,2831.8319169309093
0.19387755102040816,-0.4285714285714286,2877.0658697617387
0.19897959183673466,-0.4285714285714286,2922.865687132096
0.2040816326530612,-0.4285714285714286,2969.236134363505
0.20918367346938774,-0.4285714285714286,3016.181996880839
0.21428571428571427,-0.4285714285714286,3063.708080212324
0.2193877551020408,-0.4285714285714286,3111.819209989527
0.22448979591836732,-0.4285714285714286,3160.5202319473615
0.22959183673469385,-0.4285714285714286,3209.816011924093
0.2346938775510204,-0.4285714285714286,3259.7114358613317
0.23979591836734693,-0.4285714285714286,3310.2114098040356
0.24489795918367346,-0.4285714285714286,3361.3208599005056
0.25,-0.4285714285714286,3413.0447324023953
0.0,-0.41836734693877553,1541.305858591649
0.00510204081632653,-0.41836734693877553,1569.2595353867248
0.01020408163265306,-0.41836734693877553,1597.6241010545607
0.015306122448979591,-0.41836734693877553,1626.4036489053005
0.02040816326530612,-0.41836734693877553,1655.6022927114202
0.02551020408163265,-0.41836734693877553,1685.2241667077328
0.030612244897959183,-0.41836734693877553,1715.2734255913876
0.03571428571428571,-0.41836734693877553,1745.7542445218705
0.04081632653061224,-0.41836734693877553,1776.6708191209968
0.04591836734693877,-0.41836734693877553,1808.0273654729249
0.0510204081632653,-0.41836734693877553,1839.8281201241439
0.05612244897959183,-0.41836734693877553,1872.0773400834796
0.061224489795918366,-0.41836734693877553,1904.7793028220958
0.06632653061224489,-0.41836734693877553,1937.938306273486
0.07142857142857142,-0.41836734693877553,1971.558668833484
0.07653061224489795,-0.41836734693877553,2005.6447293602578
0.08163265306122448,-0.41836734693877553,2040.2008471743118
0.08673469387755102,-0.41836734693877553,2075.231402058482
0.09183673469387754,-0.41836734693877553,2110.740794257945
0.09693877551020408,-0.41836734693877553,2146.7334444802086
0.1020408163265306,-0.41836734693877553,2183.2137938951205
0.10714285714285714,-0.41836734693877553,2220.18630413486
0.11224489795918366,-0.41836734693877553,2257.6554572939435
0.1173469387755102,-0.41836734693877553,2295.625755929221
0.12244897959183673,-0.41836734693877553,2334.1017230598814
0.12755102040816327,-0.41836734693877553,2373.087902167449
0.13265306122448978,-0.41836734693877553,2412.5888571957776
0.1377551020408163,-0.41836734693877553,2452.6091725510623
0.14285714285714285,-0.41836734693877553,2493.153453101833
0.14795918367346939,-0.41836734693877553,2534.2263241789556
0.1530612244897959,-0.41836734693877553,2575.8324315756263
0.15816326530612243,-0.41836734693877553,2617.976441547382
0.16326530612244897,-0.41836734693877553,2660.663040812094
0.1683673469387755,-0.41836734693877553,2703.8969365499684
0.17346938775510204,-0.41836734693877553,2747.6828564035495
0.17857142857142855,-0.41836734693877553,2792.025548477709
0.18367346938775508,-0.41836734693877553,2836.9297813396634
0.18877551020408162,-0.41836734693877553,2882.4003440189613
0.19387755102040816,-0.41836734693877553,2928.4420460074853
0.19897959183673466,-0.41836734693877553,2975.0597172594557
0.2040816326530612,-0.41836734693877553,3022.258208191424
0.20918367346938774,-0.41836734693877553,3070.042389682283
0.21428571428571427,-0.41836734693877553,3118.4171530732583
0.2193877551020408,-0.41836734693877553,3167.387410167912
0.22448979591836732,-0.41836734693877553,3216.9580932321364
0.22959183673469385,-0.41836734693877553,3267.1341549941667
0.2346938775510204,-0.41836734693877553,3317.9205686445694
0.23979591836734693,-0.41836734693877553,3369.3223278362507
0.24489795918367346,-0.41836734693877553,3421.344446684443
0.25,-0.41836734693877553,3473.9919597667244
0.0,-0.40816326530612246,1568.3463122511519
0.00510204081632653,-0.40816326530612246,1596.7904044285967
0.01020408163265306,-0.40816326530612246,1625.6525940555175
0.015306122448979591,-0.40816326530612246,1654.9370462545166
0.02040816326530612,-0.40816326530612246,1684.6479469695153
0.02551020408163265,-0.40816326530612246,1714.7895029657632
0.030612244897959183,-0.40816326530612246,1745.365941829833
0.03571428571428571,-0.40816326530612246,1776.3815119696224
0.04081632653061224,-0.40816326530612246,1807.8404826143478
0.04591836734693877,-0.40816326530612246,1839.747143814555
0.0510204081632653,-0.40816326530612246,1872.1058064421109
0.05612244897959183,-0.40816326530612246,1904.9208021902077
0.061224489795918366,-0.40816326530612246,1938.1964835733602
0.06632653061224489,-0.40816326530612246,1971.9372239274064
0.07142857142857142,-0.40816326530612246,2006.1474174095097
0.07653061224489795,-0.40816326530612246,2040.8314789981569
0.08163265306122448,-0.40816326530612246,2075.993844493159
0.08673469387755102,-0.40816326530612246,2111.6389705156485
0.09183673469387754,-0.40816326530612246,2147.771334508084
0.09693877551020408,-0.40816326530612246,2184.3954347342474
0.1020408163265306,-0.40816326530612246,2221.5157902792453
0.10714285714285714,-0.40816326530612246,2259.136941049507
0.11224489795918366,-0.40816326530612246,2297.2634477727843
0.1173469387755102,-0.40816326530612246,2335.899891998155
0.12244897959183673,-0.40816326530612246,2375.0508760960197
0.12755102040816327,-0.40816326530612246,2414.7210232581056
0.13265306122448978,-0.40816326530612246,2454.9149774974567
0.1377551020408163,-0.40816326530612246,2495.6374036484494
0.14285714285714285,-0.40816326530612246,2536.8929873667776
0.14795918367346939,-0.40816326530612246,2578.6864351294635
0.1530612244897959,-0.40816326530612246,2621.0224742348473
0.15816326530612243,-0.40816326530612246,2663.9058528025985
0.16326530612244897,-0.40816326530612246,2707.3413397737095
0.1683673469387755,-0.40816326530612246,2751.3337249104934
0.17346938775510204,-0.40816326530612246,2795.887818796594
0.17857142857142855,-0.40816326530612246,2841.008452836967
0.18367346938775508,-0.40816326530612246,2886.7004792579028
0.18877551020408162,-0.40816326530612246,2932.9687711070123
0.19387755102040816,-0.40816326530612246,2979.8182222532296
0.19897959183673466,-0.40816326530612246,3027.2537473868138
0.2040816326530612,-0.40816326530612246,3075.2802820193438
0.20918367346938774,-0.40816326530612246,3123.9027824837267
0.21428571428571427,-0.40816326530612246,3173.1262259341916
0.2193877551020408,-0.40816326530612246,3222.955610346295
0.22448979591836732,-0.40816326530612246,3273.395954516911
0.22959183673469385,-0.40816326530612246,3324.4522980642396
0.2346938775510204,-0.40816326530612246,3376.1297014278075
0.23979591836734693,-0.40816326530612246,3428.433245868464
0.24489795918367346,-0.40816326530612246,3481.3680334683813
0.25,-0.40816326530612246,3534.9391871310527
0.0,-0.3979591836734694,1595.3867659106543
0.00510204081632653,-0.3979591836734694,1624.3212734704691
0.01020408163265306,-0.3979591836734694,1653.6810870564748
0.015306122448979591,-0.3979591836734694,1683.4704436037325
0.02040816326530612,-0.3979591836734694,1713.69360122761
0.02551020408163265,-0.3979591836734694,1744.3548392237935
0.030612244897959183,-0.3979591836734694,1775.4584580682786
0.03571428571428571,-0.3979591836734694,1807.0087794173744
0.04081632653061224,-0.3979591836734694,1839.0101461076988
0.04591836734693877,-0.3979591836734694,1871.4669221561855
0.0510204081632653,-0.3979591836734694,1904.383492760079
0.05612244897959183,-0.3979591836734694,1937.7642642969354
0.061224489795918366,-0.3979591836734694,1971.6136643246255
0.06632653061224489,-0.3979591836734694,2005.9361415813278
0.07142857142857142,-0.3979591836734694,2040.736165985536
0.07653061224489795,-0.3979591836734694,2076.0182286360564
0.08163265306122448,-0.3979591836734694,2111.7868418120065
